_id,username,sentiment,tweet,userLocation,location
ObjectID(572c9c5ea1503710d1ce5419),"DahnSenpai","neg"," dahn the ps3 eb faggot on the come up 👀","under ppy's desk",
ObjectID(572c9c6da1503710d1ce541a),"YACHTRIANI","neutral"," joining the jihadbelgium is becoming a ""dar el harb"" (house,place of a battlefield) for devils of isis URL via AT_USER",,
ObjectID(572c9c71a1503710d1ce541b),"tvogvo","pos"," AT_USER AT_USER , stop the jihad invasion coming to your home! vote trump make america great again!!!",,
ObjectID(572c9c77a1503710d1ce541c),"HuaiBoon","neutral"," happy graduation faggot AT_USER 🖕🏻. didn't expect that happening 😂. justkidding @ nayang… URL","Singapore","{ ""type"" : ""Point"", ""coordinates"" : [ 1.37979, 103.84669 ] }"
ObjectID(572c9c7aa1503710d1ce541d),"curry_matthew","pos"," AT_USER funny reference to thatcher's sending sas on jihad in afghanistan please. see carew's book 'jihad!' URL","Gatehouse-of-Fleet",
ObjectID(572c9c7ea1503710d1ce541e),"gaha_mitusha","neg"," AT_USER you lame faggot 😤 go and suck your own dick k URL","Nepal",
ObjectID(572c9c89a1503710d1ce541f),"hawk4life2010","neutral"," AT_USER no love for jihad putin lost soldiers in syria he is not rahul gandhi lol lol",,
ObjectID(572c9c92a1503710d1ce5420),"Masoyi","neg"," this terrorist wants protection paid for taxpayers after he willfully gunned down that young man in the street? no URL",,
ObjectID(572c9cbaa1503710d1ce5421),"Sincerely__JJ","neg"," me and AT_USER have become close friends again. i still hate you faggot",,
ObjectID(572c9cbaa1503710d1ce5422),"Amazedby_Art","neg"," y'all bitching about being called black, fat, ugly, hoe etc meanwhile we're being gentrified out of our communities","Harlem/JC",
ObjectID(572c9cbba1503710d1ce5423),"cholewickijacek","neg"," ‘""jihad, bitch"" ethnic | trap | banger motherfucker’ on soundcloud np URL","Frankfurt am Main, Hessen",
ObjectID(572c9cbfa1503710d1ce5424),"_PettyCrocker","neutral"," both them niggas trash so idk why y'all be giving so much faggot shit country","Jawnsey.",
ObjectID(572c9cc3a1503710d1ce5425),"oliviadelia","pos"," happy bday faggot happy  hope it's a good one AT_USER URL",,
ObjectID(572c9cd3a1503710d1ce5426),"JoeEvison_","neg"," you actually beg it so much😂 fucking faggot","Stamford Bridge.",
ObjectID(572c9cd8a1503710d1ce5427),"GurpalMann27","neg"," AT_USER you have 8 followers you faggot 😂","Wolverhampton/Sheffield",
ObjectID(572c9cdfa1503710d1ce5428),"jojoh888","neutral"," america didn't take your kids from you delusional woman,they killed and handicapped our own! thank you AT_USER URL",,
ObjectID(572c9ce0a1503710d1ce5429),"LloydBeast","neutral"," lmfao URL",,
ObjectID(572c9ce2a1503710d1ce542a),"chixxenn","neutral"," lmao i wouldn't think it would be a muslim who act like this URL","DDD",
ObjectID(572c9ceaa1503710d1ce542b),"halima_matata","neutral"," AT_USER and what? congrats to her, you piece of trash. URL","In Your Dreams",
ObjectID(572c9cf4a1503710d1ce542c),"DFSClutchBoy","neg"," screutz lol is lol such lol a lol faggot lol",,
ObjectID(572c9cf5a1503710d1ce542d),"Smalltalkwitht","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Florida",
ObjectID(572c9cf9a1503710d1ce542e),"tvogvo","pos"," AT_USER AT_USER AT_USER , stop the jihad invasion coming to your home! vote trump make america great again! stop fraud now!",,
ObjectID(572c9cfea1503710d1ce542f),"prototype3d_bot","neg"," faggot",,
ObjectID(572c9d05a1503710d1ce5430),"restiebot","neg"," hahahahah fucking faggot AT_USER",,
ObjectID(572c9d15a1503710d1ce5431),"TwentyOneTatas","neg"," - uses black people as props - thinks she can say the n word - spits on people when trying to rap - ugly URL","twin cities, mn",
ObjectID(572c9d18a1503710d1ce5432),"meangallll","neutral"," AT_USER 💀💀💀bro ???¿ they need to cut it! URL",,
ObjectID(572c9d21a1503710d1ce5433),"frankk_ramoss","neutral"," noor made it 💀😭 URL",,
ObjectID(572c9d24a1503710d1ce5434),"MattShabon","neutral"," lets get it URL","Lorton, VA",
ObjectID(572c9d31a1503710d1ce5435),"ciggn","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9d33a1503710d1ce5436),"darogocrazy","neg"," gone on faggot URL","New Orleans, LA| houston Texas",
ObjectID(572c9d4ea1503710d1ce5437),"dubs_checkem88","neg"," iftwitterwereaman he'd be a numale faggot URL","Israel",
ObjectID(572c9d4fa1503710d1ce5438),"joeconstitution","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Everywhere in the US",
ObjectID(572c9d51a1503710d1ce5439),"Tony_tokic_33","neg"," AT_USER AT_USER you're a faggot AT_USER","San Antonio, TX",
ObjectID(572c9d53a1503710d1ce543a),"zeekolson1","neg"," %100 faggot AT_USER AT_USER URL",,
ObjectID(572c9d56a1503710d1ce543b),"tavarg57","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Valrico, Fl: USA",
ObjectID(572c9d58a1503710d1ce543c),"knightir","neutral"," AT_USER -you are going into deep problems if not throw out all islammers. they will use you for progress jihad..never sobers.",,
ObjectID(572c9d5ca1503710d1ce543d),"KushNCiroc_Boii","neg"," with ugly attitudes URL","718✈️803",
ObjectID(572c9d73a1503710d1ce543e),"OkzHassy","neutral"," AT_USER i dont even speed boost and this patch is dog shit slowed the game down by 75% 5,10"" pg slow as hell well done faggot","Da UK!",
ObjectID(572c9d7ea1503710d1ce543f),"kagami_ebooks","neg"," eat a dick faggot",,
ObjectID(572c9d7fa1503710d1ce5440),"TittiesNTerror","neg"," ""either you farted or you just smell like shit... either way be ashamed faggot","shitty mASS",
ObjectID(572c9d7fa1503710d1ce5441),"phwzmy","neg"," dianel a sissy faggot smoke bitch URL",,
ObjectID(572c9d85a1503710d1ce5442),"HistoryStrips","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Bennettsville, SC",
ObjectID(572c9d88a1503710d1ce5443),"amourjaay__","pos"," well... URL","Houston, TX",
ObjectID(572c9d8ea1503710d1ce5444),"SnarkyPlatypus","neg"," night all *disappears into the noisy faggot neighbour void*","The Ivory Tower of Snark",
ObjectID(572c9d90a1503710d1ce5445),"NoLimitPNut","neg"," bofl why does bieber look like a dyke URL","Tampa, FL",
ObjectID(572c9d9aa1503710d1ce5446),"Thriller_Media","neg"," AT_USER im done with your ass go cut yourself some more you emo ass botdf lovin faggot ass boi","Evansville, IN",
ObjectID(572c9da1a1503710d1ce5447),"TwitBot9000","neg"," sophia is a sack of shit and wrinkley old slut faggot.","DM to have your name featured",
ObjectID(572c9da2a1503710d1ce5448),"David4ster","neg"," islamic jihad delegation visits iran to ‘discuss ways to strengthen intifada’: axis of evil, emboldened and e... URL","Pennsylvania, USA",
ObjectID(572c9dafa1503710d1ce5449),"swiftreus","neutral"," its interesting to hear that from the biggest hypocrite herself URL","my mirror • FKYNF™",
ObjectID(572c9db0a1503710d1ce544a),"Teknofish","neutral"," muslims are playing blacks. using them as disposable janissaries in their quest for global jihad. silly blacks. URL","London, England",
ObjectID(572c9db7a1503710d1ce544b),"grannyshrek","neutral"," AT_USER AT_USER AT_USER islam URL conquer URL jihad vs crusades URL",,
ObjectID(572c9dc6a1503710d1ce544c),"soholyhealth","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Clearwater, FL",
ObjectID(572c9dcea1503710d1ce544d),"drjgarrow","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9ddaa1503710d1ce544e),"KatWomanUSA","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","USA",
ObjectID(572c9ddca1503710d1ce544f),"BlindManMark","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","1937 Germany ",
ObjectID(572c9ddfa1503710d1ce5450),"boxerpaws60","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9de6a1503710d1ce5451),"krauspaulusa","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","AKRON OHIO USA",
ObjectID(572c9deaa1503710d1ce5452),"bleedsmapleleaf","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deaa1503710d1ce5453),"pinnie99","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Pennsylvania ",
ObjectID(572c9deaa1503710d1ce5454),"F22Ross","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Canberra",
ObjectID(572c9deaa1503710d1ce5455),"EricSteeleLive","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Ozark Mts",
ObjectID(572c9deaa1503710d1ce5456),"reese0325","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","S.C. USA",
ObjectID(572c9deaa1503710d1ce5457),"inscamerated","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Cyberspace",
ObjectID(572c9deba1503710d1ce5458),"ThomasMick","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Kalispell, Montana",
ObjectID(572c9deba1503710d1ce5459),"4aFreeUSA","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deba1503710d1ce545a),"glenda_burke","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Cincinnati, OH",
ObjectID(572c9deba1503710d1ce545b),"Dee_Hoer","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deba1503710d1ce545c),"mks8864","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Rochester, NY",
ObjectID(572c9deba1503710d1ce545d),"rjmfrisco","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deba1503710d1ce545e),"_yael58","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deba1503710d1ce545f),"HUMPTYSCRUMPTY","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Hampshire, England.",
ObjectID(572c9deba1503710d1ce5460),"selfyeshua","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","israel",
ObjectID(572c9deba1503710d1ce5461),"helloimkerry123","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deba1503710d1ce5462),"Jster6517","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9deca1503710d1ce5463),"MarleneBlckwntr","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Alberta, Canada",
ObjectID(572c9deca1503710d1ce5464),"monee_ayleen","neg"," 26 said i look like a dyke 😂😂😂😂😂",,
ObjectID(572c9df1a1503710d1ce5465),"TPartyWoman","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","San Jose",
ObjectID(572c9df2a1503710d1ce5466),"WilliamPollack2","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Memphis, TN",
ObjectID(572c9df2a1503710d1ce5467),"addamstaft","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9df2a1503710d1ce5468),"joey753","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Toronto, Ontario",
ObjectID(572c9df2a1503710d1ce5469),"sammyeppel","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","venezuela",
ObjectID(572c9df2a1503710d1ce546a),"Hardlanding","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Alabama",
ObjectID(572c9df3a1503710d1ce546b),"beastcoasthippy","neg"," AT_USER i just peeped you don't even know who our te is lmao faggot","in @MyNiggaSleeves trunk",
ObjectID(572c9df3a1503710d1ce546c),"14TaylorJ14","neutral"," good news people. he's a faggot. look at that leg cross URL","in a shit country",
ObjectID(572c9df6a1503710d1ce546d),"juanitamoutlaw","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9df6a1503710d1ce546e),"clingenfelter","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","California, USA",
ObjectID(572c9df7a1503710d1ce546f),"mmcgrace218","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9df9a1503710d1ce5470),"DiAnnaHardesty1","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Kingsland, TX",
ObjectID(572c9e00a1503710d1ce5471),"MattSensing","neg"," in social studies with a faggot for a partner",,
ObjectID(572c9e01a1503710d1ce5472),"manonive","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Bengaluru South, India",
ObjectID(572c9e01a1503710d1ce5473),"eyesopen63","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Sydney",
ObjectID(572c9e01a1503710d1ce5474),"banarick","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9e01a1503710d1ce5475),"NCconserv","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","FEMA Region IV",
ObjectID(572c9e01a1503710d1ce5476),"apostlethomasfl","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Florida, United States",
ObjectID(572c9e01a1503710d1ce5477),"theninjapastor","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","USA",
ObjectID(572c9e01a1503710d1ce5478),"susanjuul","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","danmark",
ObjectID(572c9e01a1503710d1ce5479),"DavidHEzekiel","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","London",
ObjectID(572c9e01a1503710d1ce547a),"AvivaGordon1","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Michigan",
ObjectID(572c9e01a1503710d1ce547b),"Luiher","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Caracas",
ObjectID(572c9e01a1503710d1ce547c),"alvinjo69","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","California",
ObjectID(572c9e01a1503710d1ce547d),"Alkazapper","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","North Borneo",
ObjectID(572c9e06a1503710d1ce547e),"KipSweigart","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL",,
ObjectID(572c9e06a1503710d1ce547f),"Islander1400","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","key west fl.",
ObjectID(572c9e07a1503710d1ce5480),"sportyone11","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Australia",
ObjectID(572c9e08a1503710d1ce5481),"HarryJVenema","neutral"," islamic jihad delegation visits iran to 'discuss ways to strengthen intifada' via pamela geller - ... URL","Groningen, Netherlands, Europe",
