_id,username,userLocation,tweet,location
ObjectID(5742d269a150371dfcaed142),"mayaryahya","where i don't belong"," when a man gives his opinion, he's a man. when a woman gives her opinion, she's a bitch!!",
ObjectID(5742d269a150371dfcaed143),"Ittakes2NL","Rotterdam, The Netherlands"," AT_USER AT_USER AT_USER isnt incontinence a bitch 😜😂",
ObjectID(5742d26ba150371dfcaed144),"oxkenna","lou, ky. "," bitch im on es damn molly got a nigga turnt up like the game sliders",
ObjectID(5742d26ba150371dfcaed145),"hoodboxoffice"," Im Down South Bitch"," sexy bitch - official site : URL URL",
ObjectID(5742d26ca150371dfcaed146),"lxiiaa","my room stalking people"," muna is baing a bitch again",
ObjectID(5742d26ea150371dfcaed147),"msxdarlene","Hawaii ➸ Las Vegas"," my mom says that one the liar, bitch please. look who's lying now ✋🏼😒",
ObjectID(5742d26fa150371dfcaed148),"Sueno_13","Novi Sad"," flawless bitch URL",
ObjectID(5742d274a150371dfcaed149),"lauraarenea",," preach it bitch URL",
ObjectID(5742d275a150371dfcaed14a),"GroupieSluts",," punishtube finger that bitch's ass doggy style. limited special offer: URL URL",
ObjectID(5742d275a150371dfcaed14b),"PrimroseHugh",," bitch dancing by watching television URL",
ObjectID(5742d277a150371dfcaed14c),"faittthhh_","w/trio"," bye bitch URL",
ObjectID(5742d278a150371dfcaed14d),"Philipshjc",," hoes be making twerk videos. talking bout ""just playing around"" bitch you know you was serious",
ObjectID(5742d27ba150371dfcaed14e),"AndThatsMadonna","USA"," AT_USER you are one dumb bitch. ignorant as hell",
ObjectID(5742d27ba150371dfcaed14f),"shadesofmiIey","lilly, jim & boris"," AT_USER omfg goodbyeee, i would be like ""nope, i stan miley bitch",
ObjectID(5742d27ca150371dfcaed150),"LouiseHandleyy","hertfordshire , uk "," happy bday bbs!! finally 17 👊🏼🎉 have a great day love you millions you psycho bitch ❤️❤️ AT_USER URL",
ObjectID(5742d27da150371dfcaed151),"ParksPheobe",," bitch with cock URL",
ObjectID(5742d27da150371dfcaed152),"katekinder84","Chester, UK"," am i bitch if when i see pics of kids in hospitals with signs about what surgery etc they are having i dont give a flying fuck?",
ObjectID(5742d281a150371dfcaed153),"HoChanJie",," AT_USER AT_USER no you're just a basic bitch and i'm the queen bitch. get your facts right",
ObjectID(5742d281a150371dfcaed154),"kazuhira_","hell"," ""your shoppign cart is empty"" bitch",
ObjectID(5742d282a150371dfcaed155),"xJMxPromises","Germany"," she's a crazy bitch",
ObjectID(5742d282a150371dfcaed156),"ThomasinaClair",," black bitch gangbang URL",
ObjectID(5742d282a150371dfcaed157),"LouisaKeddie","Scotland, United Kingdom"," leaving chelsea this morning has left me too emotional to go to work, bye bitch i love ya AT_USER ✈️🌎",
ObjectID(5742d283a150371dfcaed158),"josexmoney","New Orleans, LA"," 4:50am. bitch i am online 😩",
ObjectID(5742d284a150371dfcaed159),"trillLizard","california"," why the fuck has mercurycrusader got me blocked did he bitch out and get a blocklist?",
ObjectID(5742d284a150371dfcaed15a),"agdoll",," my project bitch like it doggie style 😋🐶",
ObjectID(5742d289a150371dfcaed15b),"siah_mye",," AT_USER im starting mine tomorrow too.....going to be such a moody bitch but it will be worth it, good luck with yours!",
ObjectID(5742d28aa150371dfcaed15c),"GangbangErotic",," teen young teen bitch image teenbitch URL",
ObjectID(5742d28ca150371dfcaed15d),"tiineeee",," bitch please, i don't care if you don't like me.",
ObjectID(5742d290a150371dfcaed15e),"lene69_","Cali "," AT_USER bitch it should break your heart i'm out here at work like damn if peanut was here we'd be playing at work too much !",
ObjectID(5742d291a150371dfcaed15f),"thayuuh_","Riverside, CA"," ""get up bitch..fuc her up!"" lmfaooo jk i'm bout to ⬜️ up too, tf 🌚 URL",
ObjectID(5742d291a150371dfcaed160),"nataliewithcon","corner luke stans "," some bitch was talking about eating a pear not licking it (idk why) and me being me (they all laughed) i did this URL",
ObjectID(5742d292a150371dfcaed161),"enigmaticrovia","richonne trash"," lfuc im such a bitch",
ObjectID(5742d292a150371dfcaed162),"jasrilnazmi","Subang Jaya, Malaysia"," disclosure??!!! son of a bitch!!!! URL",
ObjectID(5742d293a150371dfcaed163),"uhTashaa","Xb1 GT: Tashpxwss"," yeas! curleys wife the blooby bitch came up! yeasss, im so glad she had a dream and got killed, gave me so much to write about🎉🎉🎉🎉🎉🎉🎉",
ObjectID(5742d295a150371dfcaed164),"_yassmineee",," looking like he want to test up! well bitch we got the answers",
ObjectID(5742d295a150371dfcaed165),"_OfficialPrime","Sammy Ave"," all that hating u be doing gne get yo bitch fucked for nun",
ObjectID(5742d298a150371dfcaed166),"britneycharts",," itunes update - united states 465 work bitch (+121 506 toxic (+138 1123 womanizer (+284 1350 breathe on me 1357 slave 1485 oops",
ObjectID(5742d298a150371dfcaed167),"cyberprima","@kohizerii  ❤"," while i love my friends i'm kinda glad i don't hang out w some of yall irl bc i'm a petty bitch and i also don't really wanna deal w some",
ObjectID(5742d29ca150371dfcaed168),"quvali2018","Palm Springs, CA"," then stfu bitch",
ObjectID(5742d29ca150371dfcaed169),"HitPartyLive",," nowplaying britney spears - work bitch on hit party hitparty URL",
ObjectID(5742d29da150371dfcaed16a),"smattxd","Poland"," AT_USER this bitch face tho 😂😂",
ObjectID(5742d29da150371dfcaed16b),"CaitlinMacintyr","Glasgow, Scotland"," why is there always some bland little bitch making you feel bad for not being a bland little bitch x",
ObjectID(5742d29da150371dfcaed16c),"burtaoreune","@jungzyra ♡"," krystal is not a friking bitch you should all know. she is profoundly beautiful stop bein salty pls pls pls sad ",
ObjectID(5742d29da150371dfcaed16d),"CranstonGeorgia",," AT_USER thats cause you a lil bitch 🖕🏻",
ObjectID(5742d29ea150371dfcaed16e),"francin30104624","Florida, USA"," white trailer trash bitch! URL",
ObjectID(5742d29ea150371dfcaed16f),"ErickRush","#Swoosh"," 🎶 got a brand new belt, still won't pull up my pants bitch i betcha hoe wouldn't leave me lone if i pulled up and smahed it..",
ObjectID(5742d29fa150371dfcaed170),"tjaegqk2",," bitch locked in a cage to offer sexual favors URL",
ObjectID(5742d29fa150371dfcaed171),"AsapEmma18","Dallas, TX ✈️ England"," daenerys burns the khals and walks out unharmed to everyone bowing to her. omg she a bad bitch 😭😭",
ObjectID(5742d2a0a150371dfcaed172),"3f8522Willow",," mature sexygirls bitch tits i love masturbating and sucking 😈! write to me ➡➡ URL URL",
ObjectID(5742d2a1a150371dfcaed173),"2be644Smits",," mature sexygirls bitch tits just sex and sucking cock 💞 i love sex! fuck me hard! ➡➡ URL URL",
ObjectID(5742d2a1a150371dfcaed174),"xESTxWarriorx","Salisbury, MD"," AT_USER as soon as she says i have to block other girls the first words to come out my mouth are fuck you bitch i'm out",
ObjectID(5742d2a1a150371dfcaed175),"Looooserrrr","Karachi, Pakistan"," siachen somebody was getting naughty... and some pretending ohh i don't noe any thing... bitch please.... it was obvious",
ObjectID(5742d2a1a150371dfcaed176),"ConeyTeen",," teen young teen bitch image teenbitch URL",
ObjectID(5742d2a2a150371dfcaed177),"paultaughtyou",," 🙃🙃😂 bitch URL",
ObjectID(5742d2a3a150371dfcaed178),"machera_breeee","in ur dreams "," i will not be disrespected nigga or a bitch.",
ObjectID(5742d2a4a150371dfcaed179),"Andr33zy_","Manhattan, NY"," that ain't my bitch, she for everybody",
ObjectID(5742d2a5a150371dfcaed17a),"_iHateYOULevvi",," AT_USER AT_USER lol! bitch i've never needed gov aid!",
ObjectID(5742d2a6a150371dfcaed17b),"MadelynBooth14","Fort Wayne, IN"," i'm online - join me: URL sexy asian bitch adultwebcams URL",
ObjectID(5742d2a6a150371dfcaed17c),"MusicFactsPop","Chicago, IL"," taylor swift is a bitch btw",
ObjectID(5742d2a7a150371dfcaed17d),"LisaatjeXxXxX",," AT_USER AT_USER bitch fight🌚",
ObjectID(5742d2aba150371dfcaed17e),"cakenmuke","trader with idk proofs lmao"," AT_USER tear them apart. also, stop being so fucking fake. and, well, a bitch. fuck you and your stupidity.-",
ObjectID(5742d2aba150371dfcaed17f),"sophiascanlan","MPLS "," nothin gets me more irritated than when cabs start to drive slow as if i won't notice and say somethin ab it bitch u fuckn with my money",
ObjectID(5742d2aca150371dfcaed180),"Houlihanbgl","San Jose"," 12 year olds talking about ""i'm sexually frustrated..."" bitch you mentally retarded.",
ObjectID(5742d2aca150371dfcaed181),"ukdoggingvideos",," teen,#video,#sexy,#pussy,#iphone,#sex: amazing light haired bitch with nice body gets pounded URL",
ObjectID(5742d2ada150371dfcaed182),"tragxc","ur mum"," can't wait to see you, and grab ur head and smash it on the ground u stupid bitch",
ObjectID(5742d2aea150371dfcaed183),"Chelayaaa","Vallejo, CA"," ima kill dis bitch i swear to god",
ObjectID(5742d2aea150371dfcaed184),"_ayammi","Kc, MO"," my bitch bomb😍😍💤 URL",
ObjectID(5742d2aea150371dfcaed185),"tiffanybaldwin_",," vanessa is a dumb bitch 90210",
ObjectID(5742d2afa150371dfcaed186),"busanvibe","+63"," AT_USER bitch it's min yoongi not min ha",
ObjectID(5742d2afa150371dfcaed187),"Pass_dha_dour","63rd & Namgets|#ReeseDrive"," - fuccthemajors come see gang go 30 onna bitch 50 million 100 thousand onna bitch. URL",
ObjectID(5742d2afa150371dfcaed188),"afrimerican_","Ghana"," when you can't beat him so all you gotta do is hate😊 URL",
ObjectID(5742d2b0a150371dfcaed189),"xenababeee",," AT_USER what kick ?? bitch you did not kick all you were was hair grabbing ! & is that suppose to be hurtful ? like ok lmao",
ObjectID(5742d2b1a150371dfcaed18a),"TRAPGURLRON",," i'll beat anyone ass foh URL",
ObjectID(5742d2b3a150371dfcaed18b),"weirdassmason",," my old bitch is kicking w/ my older bitch 🙃😕",
ObjectID(5742d2b3a150371dfcaed18c),"zaaakiyah",," i'm the biggest bitch you'll ever met .. jus don't push me there ..",
ObjectID(5742d2b4a150371dfcaed18d),"umi_ebooks","he-him/they-them"," hitsuzen and stable time loops are a bitch",
ObjectID(5742d2b4a150371dfcaed18e),"aahannya","New Delhi, Delhi"," to the world. URL",
ObjectID(5742d2b4a150371dfcaed18f),"LoveCheyi","Oakland, CA"," twitter getting y'all caught up and i'm cackling like the evil bitch i am",
ObjectID(5742d2b4a150371dfcaed190),"shannie90",," AT_USER thats what u get.. resting bitch face at all times my g",
ObjectID(5742d2b4a150371dfcaed191),"trishykate","Naga City"," i hate when people ask “who you tryna look good for?!” bitch myself bye",
ObjectID(5742d2b5a150371dfcaed192),"rewismull_","Alexandria Safe-Zone"," bitch wtf",
ObjectID(5742d2b5a150371dfcaed193),"lautzzyu",," AT_USER answer me bitch",
ObjectID(5742d2b7a150371dfcaed194),"Boi_Coke_Wonder","New Orleans , Louisiana"," AT_USER yes you a hoe jtfo bitch what u gunna do 😂😂😂😂😂😂😂😂",
ObjectID(5742d2b8a150371dfcaed195),"kiahurley1",," AT_USER oh yay it did come through you bitch ! anyways i was thinkin of u k x",
ObjectID(5742d2b8a150371dfcaed196),"ashleyaaa_","ph"," bitch wer u @",
ObjectID(5742d2b9a150371dfcaed197),"slayingsince098","not applicable"," arz being a bitch she really is 😬 URL",
ObjectID(5742d2baa150371dfcaed198),"Youjizz_free",," URL cute thai bitch gobbling up the erect pink scholnger URL",
ObjectID(5742d2bca150371dfcaed199),"ziamzevival","shaima fiska naila laur"," AT_USER wtf you ugly ass bitch have you know im fucking hot eat my ass bitch ass hoe",
ObjectID(5742d2bda150371dfcaed19a),"Roscosexxy","Guam, USA"," like i said before, i'm probably the nicest person in the world, but i can be a hell of a bitch if you press the wrong button.",
ObjectID(5742d2bda150371dfcaed19b),"CapnChapman",," AT_USER hey bitch tits, hurry up and tweet!",
ObjectID(5742d2c0a150371dfcaed19c),"CamilleHurn","The Bear Cave"," dax 99 pop pop pop gotta love my bitch ❤❤❤",
ObjectID(5742d2c0a150371dfcaed19d),"_bethdonnelly",," shes only gone and passed well done bitch tits am super proud xxxxx URL",
ObjectID(5742d2c2a150371dfcaed19e),"maliksmindd","m.o.m"," AT_USER love you my bitch",
ObjectID(5742d2c2a150371dfcaed19f),"EttabitchyAss",," bitch finger that bitch's ass doggy style. limited special offer: URL URL",
ObjectID(5742d2c6a150371dfcaed1a0),"MajdNasri76","Los Angeles, CA"," i had a dream i was fucking this bitch i don't even like and her nigga was watching , it was kinda hot.",
ObjectID(5742d2c7a150371dfcaed1a1),"hemgojfnwzs3",," fucking a posh businesswoman bitch URL",
ObjectID(5742d2c7a150371dfcaed1a2),"AbbieLangley7",," AT_USER about time ya got back lazy bitch!!",
ObjectID(5742d2caa150371dfcaed1a3),"SosaAndre5",," sexy little bitch worships giant black cock URL",
ObjectID(5742d2cba150371dfcaed1a4),"Srta_Anal",," porn analsex pound her deep, fill her up, spit it out! sexxxy little bitch! vídeo: URL URL",
ObjectID(5742d2cda150371dfcaed1a5),"rubybitchhh",," AT_USER bitch u take 7 years by then i'm already over you",
ObjectID(5742d2cea150371dfcaed1a6),"Constantinecsn","Arlington"," i poured my heart to you and you reply ""oh"" ""lol""?! bitch i hope you get hit by a bus so i can be like ""oh"" ""lol",
ObjectID(5742d2cea150371dfcaed1a7),"CornejoLowman",," cheating bitch fuckscougar URL",
ObjectID(5742d2cfa150371dfcaed1a8),"xbelle123",," AT_USER don't be troll bitch",
ObjectID(5742d2d2a150371dfcaed1a9),"GangbangErotic",," bitch young teen bitch image girlfriends URL",
ObjectID(5742d2d2a150371dfcaed1aa),"ryanmeadows96","Hythe, England"," AT_USER dumb ass teaching bitch",
ObjectID(5742d2d4a150371dfcaed1ab),"DanishDork",," this 100% screams, ""you fake ass bitch."" URL",
ObjectID(5742d2d8a150371dfcaed1ac),"RickyIsDeadly","California"," omfg lmao 😂😂😂 URL",
ObjectID(5742d2d9a150371dfcaed1ad),"tosha_baca",," like bitch it's been years, get over it..... 😔",
ObjectID(5742d2d9a150371dfcaed1ae),"RachelPanty",," submissive cum starving bitch having a jizz bath. access to all sites: URL URL",
ObjectID(5742d2daa150371dfcaed1af),"laurenn_cox",," this dumb bitch loves drama, keep trying us bc i have no patience left for ur dumb ass. get over urself bc you ain't shit😉",
ObjectID(5742d2daa150371dfcaed1b0),"RealLeadster","Los Angeles, CA"," bitch i'm back out my coma!",
ObjectID(5742d2dca150371dfcaed1b1),"marishdenise",," AT_USER bitch slap!",
ObjectID(5742d2dda150371dfcaed1b2),"Timeelorrd","Vermont, USA"," lmfao URL",
ObjectID(5742d2dfa150371dfcaed1b3),"welovekatefordx",," not a bitch in real life its the end of an are",
ObjectID(5742d2dfa150371dfcaed1b4),"lizzieidek",," AT_USER AT_USER you have to indirectly bitch out ur friends",
ObjectID(5742d2e2a150371dfcaed1b5),"luxeos","United staats of Luxunity"," bitch please, i'm fabulous URL",
ObjectID(5742d2e5a150371dfcaed1b6),"wassupcheeks","North Carolina, USA"," i almost slapped a bitch about a week ago",
ObjectID(5742d2e6a150371dfcaed1b7),"llRekll",," thiss madeee myy daayyyy lmfaoo URL",
ObjectID(5742d2e6a150371dfcaed1b8),"_janayeee",," ""everything comes to an end"" ""not us bitch, we forevaaa"" 😢💓",
ObjectID(5742d2e7a150371dfcaed1b9),"tcarlock01",," alycias-heda: clarke’s first line to lexa in s3: you bitch! clarke’s last line to lexa in s3: i love you URL",
ObjectID(5742d2e7a150371dfcaed1ba),"BongzThaMr_K","IG: bongzthamr_k"," let's organise for this weekend my g? URL",
ObjectID(5742d2e7a150371dfcaed1bb),"jariellenvice","Milkyway"," i can see the bitch.🌅🌅",
ObjectID(5742d2e8a150371dfcaed1bc),"_funnaki",," AT_USER ahahahahhaha love you bitch ! wyd tomorrow morning before school ?",
ObjectID(5742d2e8a150371dfcaed1bd),"Sometimes2petty","Bronx "," queen bee😍😍😍😻😻😻😘😘😘😘❤️❤️❤️❤️ AT_USER AT_USER thank you AT_USER for bringing the queen back out URL",
ObjectID(5742d2e9a150371dfcaed1be),"stacyreynolds21",," AT_USER sleep then i'll get her to take the rest of the bottle tomorrow. die bitch die.",
ObjectID(5742d2eaa150371dfcaed1bf),"jada_nyzeya",," butt hurt ass bitch 😂😩",
ObjectID(5742d2eca150371dfcaed1c0),"BlairWilla1",," bitch in southapton URL",
ObjectID(5742d2efa150371dfcaed1c1),"notbeluz","Jackson Wang"," AT_USER come again bitch i replied like minutes ago",
ObjectID(5742d2f0a150371dfcaed1c2),"MiaApril1999",," AT_USER cor you bait bitch, think you need a shovel making that dig gal😭",
ObjectID(5742d2f2a150371dfcaed1c3),"niainakebukan","frankenstein's brain"," but jim is one true bitch here",
ObjectID(5742d2f3a150371dfcaed1c4),"dasgalbnatasha",," rebeca linares the bitch fucked the cock noir URL",
ObjectID(5742d2f7a150371dfcaed1c5),"welovekatefordx",," not a bitch in real life its the end of an era",
ObjectID(5742d2f7a150371dfcaed1c6),"DjamNedjadi","i have no idea"," if a bitch beef w me we gon beef forevaaaaaaaaa",
ObjectID(5742d2faa150371dfcaed1c7),"sassylaurxn","where the fellas are cute"," bitch!! URL",
ObjectID(5742d2fca150371dfcaed1c8),"klqywsg",," two mature males watch cute young male fuck blonde bitch in the bedroom URL",
ObjectID(5742d2fca150371dfcaed1c9),"mvgnificent_","Oakland, CA"," AT_USER AT_USER destiny noooooo 😭😭😭 lol that's the homie even tho he called me a bitch ✋🏾🙄",
